time,heading_from_position,gps_heading,imu_heading,heading_ekf,headAcc
1688814580.2631726,47.88,49.28705000000002,261.01,50.466615820869926,3.0
1688814580.2832565,47.88,49.28705000000002,261.01,50.52388519843068,3.0
1688814580.3032806,51.41,51.18846000000002,261.34000000000003,50.55249362508905,3.0
1688814580.3233778,51.41,51.18846000000002,261.34000000000003,50.681740518983894,3.0
1688814580.3434424,51.41,51.18846000000002,261.34000000000003,50.834434008867866,3.0
1688814580.3631818,51.41,51.18846000000002,261.34000000000003,50.96018158877231,3.0
1688814580.3836734,51.41,51.18846000000002,261.34000000000003,51.08396464152425,3.0
1688814580.403208,51.41,49.58997999999997,261.64,51.205962394650335,3.0
1688814580.4229934,51.41,49.58997999999997,261.64,51.34202374210542,3.0
1688814580.4439893,51.41,49.58997999999997,261.64,51.51695976026197,3.0
1688814580.463767,51.41,49.58997999999997,261.64,51.653021107717066,3.0
1688814580.4834101,51.41,49.58997999999997,261.64,51.742373437614454,3.0
1688814580.5035124,49.97,50.77098000000001,261.96,51.78706643033394,3.0
1688814580.5232453,49.97,50.77098000000001,261.96,51.818374020850925,3.0
1688814580.543269,49.97,50.77098000000001,261.96,51.84550699116885,3.0
1688814580.5631976,49.97,50.77098000000001,261.96,51.880392238720454,3.0
1688814580.5831618,49.97,50.77098000000001,261.96,51.885152254834544,3.0
1688814580.6038465,49.97,50.77098000000001,261.96,51.87294176641421,3.0
1688814580.6232817,49.97,52.95445999999998,262.33,51.89962701435878,3.0
1688814580.642844,49.97,52.95445999999998,262.33,51.921603100901386,3.0
1688814580.6636426,49.97,52.95445999999998,262.33,51.9451489079113,3.0
1688814580.6831546,49.97,52.95445999999998,262.33,51.976518920389836,3.0
1688814580.7035978,49.97,52.95445999999998,262.33,52.00684630830664,3.0
1688814580.7236557,49.97,52.95445999999998,262.33,52.04183944821064,3.0
1688814580.7431476,51.41,51.3614,262.81,52.11200990243918,3.0
1688814580.763203,51.41,51.3614,262.81,52.23264620887375,3.0
1688814580.7836614,51.41,51.3614,262.81,52.35204621005265,3.0
1688814580.8031948,51.41,51.3614,262.81,52.42820863181771,3.0
1688814580.823194,51.41,51.3614,262.81,52.51022970141085,3.0
1688814580.842984,51.41,51.3614,262.81,52.580533475347835,3.0
1688814580.867683,51.41,51.3614,262.81,52.69184778408138,3.0
1688814580.8830364,51.41,51.3614,262.81,52.76215155801836,3.0
1688814580.9033728,51.41,51.3614,262.81,52.861748571095745,3.0
1688814580.923565,48.59,54.52985000000001,263.44,52.93158767108868,3.0
1688814580.9429762,48.59,54.52985000000001,263.44,52.92091686648721,3.0
1688814580.9630308,48.59,54.52985000000001,263.44,52.90486276860738,3.0
1688814580.9835126,48.59,54.52985000000001,263.44,52.88981205184504,3.0
1688814581.0038383,48.59,54.52985000000001,263.44,52.8757647162002,3.0
1688814581.0229232,48.59,54.52985000000001,263.44,52.85971061832038,3.0
1688814581.0433133,48.59,54.52985000000001,263.44,52.844659901558046,3.0
1688814581.063536,48.59,54.52985000000001,263.44,52.82659904144324,3.0
1688814581.0833082,48.59,54.52985000000001,263.44,52.79466566946407,3.0
1688814581.1032581,51.41,53.048689999999965,264.13,52.77284665652434,3.0
1688814581.1240106,51.41,53.048689999999965,264.13,52.926868512935364,3.0
1688814581.143126,51.41,53.048689999999965,264.13,53.03246969198328,3.0
1688814581.1634867,51.41,53.048689999999965,264.13,53.16447116579318,3.0
1688814581.1830597,51.41,53.048689999999965,264.13,53.31407283611107,3.0
1688814581.2037501,51.41,53.048689999999965,264.13,53.44607430992097,3.0
1688814581.2232938,51.41,53.57420000000002,264.42,53.60234653331084,3.0
1688814581.2436962,51.41,53.57420000000002,264.42,53.77386495967387,3.0
1688814581.2629788,51.41,53.57420000000002,264.42,53.925204747641246,3.0
1688814581.2838237,51.41,53.57420000000002,264.42,53.98537231398711,3.0
1688814581.303617,51.41,53.57420000000002,264.42,54.00599984908841,3.0
1688814581.3233442,51.41,53.57420000000002,264.42,54.02147050041439,3.0
1688814581.3433814,51.41,53.57420000000002,264.42,54.04338725645953,3.0
1688814581.3629777,51.41,53.57420000000002,264.42,54.062725570617,3.0
1688814581.3833082,51.41,53.57420000000002,264.42,54.07561778005532,3.0
1688814581.4036536,51.41,53.57420000000002,264.42,54.07561778005532,3.0
1688814581.4234114,52.42,54.88040000000001,265.0,54.11687285025792,3.0
1688814581.4439933,52.42,54.88040000000001,265.0,54.18696545271221,3.0
1688814581.4629946,52.42,54.88040000000001,265.0,54.277084513010564,3.0
1688814581.4838161,52.42,54.88040000000001,265.0,54.35218372992588,3.0
1688814581.5039077,52.42,54.88040000000001,265.0,54.41226310345812,3.0
1688814581.5232167,52.42,54.88040000000001,265.0,54.492368934834445,3.0
1688814581.5434175,52.42,54.88040000000001,265.0,54.552448308366685,3.0
1688814581.5639594,52.42,54.88040000000001,265.0,54.64757398312607,3.0
1688814581.5833883,52.42,54.88040000000001,265.0,54.71079074054659,3.0
1688814581.6032906,52.42,54.88040000000001,265.0,54.72647765998796,3.0
1688814581.624478,54.47,49.47388000000001,266.05,54.850058696175225,4.0
1688814581.6431403,54.47,49.47388000000001,266.05,55.07757261110687,4.0
1688814581.6634777,54.47,49.47388000000001,266.05,55.279433268033245,4.0
1688814581.6832545,54.47,49.47388000000001,266.05,55.4957125433115,4.0
1688814581.7032506,54.47,49.47388000000001,266.05,55.69757320023787,4.0
1688814581.7233884,54.47,49.47388000000001,266.05,55.89943385716425,4.0
1688814581.7431536,54.47,49.47388000000001,266.05,56.144550369146266,4.0
1688814581.763311,54.47,49.47388000000001,266.05,56.36082964442453,4.0
1688814581.7836518,54.47,49.47388000000001,266.05,56.56587428004939,4.0
1688814581.8028846,54.47,49.47388000000001,266.05,56.60089804573284,4.0
1688814581.823272,49.81,49.54595999999998,268.81,56.8908603201169,4.0
1688814581.8441894,49.81,49.54595999999998,268.81,57.15182636706256,4.0
1688814581.8633106,49.81,49.54595999999998,268.81,57.61576600607708,4.0
1688814581.883346,49.81,49.54595999999998,268.81,58.079705645091586,4.0
1688814581.9037347,49.81,49.54595999999998,268.81,58.543645284106105,4.0
1688814581.923205,49.81,49.54595999999998,268.81,59.036581150559016,4.0
1688814581.9433947,49.81,49.54595999999998,268.81,59.38453587981989,4.0
1688814581.9637506,49.81,49.54595999999998,268.81,59.87747174627282,4.0
1688814581.9833229,49.81,49.54595999999998,268.81,60.28341893041052,4.0
1688814582.003358,49.81,49.54595999999998,268.81,60.370407612725735,4.0
1688814582.023268,54.85,55.31518999999997,273.47,60.918610795763364,4.0
1688814582.0437875,54.85,55.31518999999997,273.47,61.50898345441929,4.0
1688814582.0640564,54.85,55.31518999999997,273.47,62.05718663745693,4.0
1688814582.0828812,54.85,55.31518999999997,273.47,62.77406772296767,4.0
1688814582.1033242,54.85,55.31518999999997,273.47,63.406609857241875,4.0
1688814582.12389,54.85,55.31518999999997,273.47,64.08132146713434,4.0
1688814582.1430955,54.85,55.31518999999997,273.47,64.75603307702683,4.0
1688814582.1631892,54.85,55.31518999999997,273.47,65.38857521130102,4.0
1688814582.1833124,54.85,55.31518999999997,273.47,65.85243944310209,4.0
1688814582.2028992,54.85,55.31518999999997,273.47,65.85243944310209,4.0
1688814582.2238436,60.05,62.81160999999997,279.96,66.21049578785583,4.0
1688814582.2431855,60.05,62.81160999999997,279.96,67.0800611965435,4.0
1688814582.26359,60.05,62.81160999999997,279.96,67.8473247924444,4.0
